很广     46 0.0308948    
习俗     16 0.035936    
中东国家     16 0.143744    
争分夺秒     51 0.0549042    
借助     16 0.071872    
加码     32 0.0194685    
■     16 0.035936    
逐步提高     16 0.035936    
中东地区     16 0.107808    
中产阶层     16 0.035936    
对以     16 0.035936    
中低端     16 0.071872    
中国商会     16 0.035936    
加氢     30 0.0480223    
宇通     10 0.0462819    16 0.0321921    
走俏     16 0.035936    
祖国     15 0.0343783    
北京科技大学     16 0.035936    
名副其实     32 0.0194685    
传媒     16 0.035936    
汉堡     50 0.0680294    
售后服务     59 0.0186931    34 0.0286614    16 0.0590714    
玛     52 0.0306615    
好事     16 0.035936    
非传统     52 0.0306615    
集结     7 0.0264597    
汽车出口     16 0.071872    
受新冠     16 0.035936    
蒙混过关     40 0.0578251    
受访     16 0.035936    
简单     59 0.0347781    57 0.0123314    54 0.0539525    14 0.024897    
周到     16 0.035936    
积碳     57 0.0322575    
商务网     16 0.035936    
欧美     16 0.071872    
以大秦     9 0.0671854    
宗教     16 0.035936    
与时俱进     16 0.035936    
尊重     44 0.0410818    16 0.0321921    
学院     16 0.035936    
崛起     16 0.035936    
车企从     16 0.035936    
法律法规     59 0.0186931    49 0.0579087    16 0.0295357    
这批     56 0.103854    16 0.0321921    
翼     15 0.0343783    
接触式     17 0.0303136    
接力     17 0.0303136    
轻松     17 0.0303136    
排班     17 0.0303136    
机械手     39 0.0129569    
就餐     17 0.121254    
湿巾     17 0.0303136    
打开     14 0.024897    15 0.0262842    16 0.0274752    17 0.0231766    
成像     17 0.0303136    
售票机     17 0.0303136    
徐瑞华     17 0.0303136    
这列     32 0.0194685    
徐州     17 0.0303136    
团聚     17 0.0303136    
戴着     17 0.0303136    
基层组织     47 0.0300066    
并用     17 0.0303136    
晚上     17 0.0303136    
所作     17 0.0303136    
尚     17 0.0303136    
寄存     17 0.0606272    
宿州     17 0.0606272    
客运段     17 0.0303136    
实名制     17 0.0606272    
运能     9 0.0601858    17 0.0271554    
孕     17 0.0303136    
塑料     17 0.0303136    
亲赴     3 0.0283334    
太焦     17 0.0303136    
太     17 0.0303136    
天津站     17 0.0303136    
多功能     46 0.027676    17 0.0271554    
售票员     17 0.0303136    
对策     40 0.0578251    
宋江     17 0.0909409    
进站     17 0.151568    
这条线     46 0.0308948    
麦克风     17 0.0303136    
视角     17 0.0303136    
同济大学     17 0.0303136    
合湖段     17 0.0303136    
实施方案     54 0.0289993    38 0.0636294    14 0.0267641    
团员青年     17 0.0303136    
耗材     35 0.051774    
神器     17 0.0303136    
口     17 0.0606272    
打击     52 0.0234426    40 0.0884215    34 0.0266619    17 0.0231766    
耐心     3 0.0253815    17 0.0271554    
取餐     17 0.0303136    
全局     17 0.0303136    
不平     4 0.0738929    
备有     17 0.0303136    
人工     31 0.0985399    11 0.0850232    15 0.0262842    17 0.0231766    
随后     44 0.0295241    34 0.0224505    32 0.0125337    10 0.0332613    40 0.0372274    14 0.0209644    15 0.0221325    
习惯     54 0.0253233    44 0.032914    14 0.046743    16 0.0257917    17 0.0217565    
只得     57 0.0161288    
更多     17 0.0303136    
收发     43 0.0850005    
动车     32 0.0174402    17 0.0271554    
岱     8 0.449262    
售票     17 0.0606272    
严守     17 0.0303136    
满是     3 0.0283334    
一家人     17 0.0303136    
人性化     17 0.0303136    
呼和浩特     9 0.0601858    17 0.0271554    
到家     17 0.0303136    
西站     50 0.0559131    11 0.0913993    17 0.0249147    
车务段     17 0.0303136    
三道     17 0.0303136    
一体机     17 0.0303136    
厕所     17 0.0303136    
南京     17 0.0606272    
不间断     17 0.0606272    
千家万户     57 0.0161288    
休班     17 0.0303136    
明亮     17 0.0303136    
两秒     17 0.0303136    
心愿     17 0.0303136    
万里     17 0.0303136    
苏皖     17 0.0303136    
京承段     17 0.0303136    
一条条     17 0.0303136    
清理     17 0.0303136    
第一条     3 0.0253815    17 0.0271554    
蹲位     17 0.0303136    
儿子     17 0.0303136    
柳州     17 0.0606272    
自动识别     17 0.0303136    
杭     17 0.0303136    
大城市     3 0.0253815    17 0.0271554    
即可     54 0.0269763    13 0.0715654    14 0.024897    17 0.0231766    
党团员     17 0.0303136    
老家     17 0.0303136    
表现     52 0.0252006    10 0.0849258    6 0.0368409    
停运     17 0.0303136    
郑     17 0.0303136    
酒精     17 0.0303136    
值     47 0.0246623    5 0.0620976    17 0.0249147    
老幼     17 0.0303136    
到达     13 0.0715654    7 0.10115    14 0.024897    17 0.0231766    
扬州     17 0.0303136    
餐车     17 0.0303136    
职业     17 0.0303136    
陆     17 0.0303136    
地市     17 0.0303136    
车站     53 0.0489405    46 0.0708627    38 0.0591906    17 0.115883    
支招     17 0.0606272    
烟台     7 0.0264597    
焦作     17 0.0606272    
新式     17 0.0303136    
绿扬     17 0.0303136    
上当受骗     57 0.0161288    
保洁     17 0.0909409    
无人     17 0.0303136    
交会     51 0.0549042    
机务段     17 0.0303136    
阿拉伯     16 0.035936    
感受     59 0.0407487    17 0.0271554    
柜     17 0.0606272    
柜台     17 0.0303136    
款     57 0.0132562    55 0.0325206    52 0.0252006    
抵达     50 0.0559131    7 0.0217471    15 0.0282554    
桂林     17 0.0303136    
觉得     58 0.0916794    57 0.0132562    17 0.0249147    
道岔     3 0.0283334    
桌面     17 0.0303136    
顺序     17 0.0303136    
检票     11 0.0996196    17 0.0543109    
检票口     17 0.0303136    
东风     59 0.0203743    6 0.120463    
沪     10 0.0424629    8 0.0923118    17 0.0498293    
派出所     17 0.0303136    
政治     47 0.0268804    36 0.0587455    
奔     32 0.0194685    
测温仪     17 0.0303136    
温馨     17 0.0303136    
火车站     17 0.0303136    
热链     17 0.0303136    
禁携     17 0.0303136    
福囊     17 0.0303136    
计费     48 0.0925443    
站立     17 0.0303136    
箱     7 0.0474061    17 0.0271554    
脸     17 0.0303136    
自助     43 0.15229    17 0.0814663    
虹桥     17 0.0606272    
装     17 0.0303136    
读取器     17 0.0303136    
足够     17 0.0303136    
霸占     17 0.0303136    
违法犯罪     17 0.0303136    
铁道线     17 0.0303136    
重联     17 0.0303136    
防勒     17 0.0303136    
除夕     17 0.0303136    
静止     17 0.0303136    
顺畅     17 0.0303136    
合法权益     57 0.0246628    47 0.0229418    45 0.0994097    12 0.0373294    
餐食     17 0.0303136    
随身行李     18 0.0366287    
避免     53 0.0868127    46 0.0209498    43 0.0576392    32 0.0132016    57 0.010937    18 0.024838    
站场     53 0.0640114    
邻座     18 0.0366287    
北京市人民政府     5 0.151108    
过滤器     18 0.0366287    
走动     43 0.0761448    18 0.0656251    
舱外     18 0.0366287    
欢乐祥和     47 0.0246623    45 0.0356216    38 0.0636294    
给出     59 0.0203743    18 0.0328126    
细菌     18 0.0366287    
千辆     1 0.0972174    
容易     54 0.0269763    48 0.0176889    57 0.0123314    18 0.0280048    
每多     18 0.0366287    
全封闭     18 0.0366287    
情况汇报     36 0.0655776    
目的地     13 0.0769323    7 0.0217471    15 0.0282554    
研究者     18 0.0366287    
尽量少     18 0.0366287    
生物     18 0.0366287    
流行病学     18 0.0366287    
时变     59 0.0227439    
气溶胶     18 0.0366287    
频繁     12 0.043738    18 0.0328126    
年轻     80 0.0933252    
万隆     32 0.0348803    3 0.0507631    
密切相关     87 0.0419055    
股东     81 0.202084    
持续增长     42 0.0430282    
跨省     35 0.04638    28 0.0598383    
电源     67 0.0180771    81 0.0905151    
方便群众     47 0.0300066    
仪表     88 0.0608183    
落实     53 0.0238405    47 0.0447028    46 0.0115065    45 0.0807093    38 0.0576671    36 0.0244238    87 0.0156073    90 0.059825    61 0.0374709    31 0.0960037    60 0.020337    21 0.033264    25 0.0835159    83 0.0106477    69 0.0135575    37 0.0130603    66 0.0726735    62 0.0240699    57 0.00600701    86 0.0105689    28 0.0248781    20 0.0695527    
天眼     81 0.202084    
多塔     84 0.0639298    
看得懂     89 0.0303262    
持股     81 0.202084    
皂河     58 0.111546    
收到     56 0.0579661    
经营范围     81 0.101042    
客流     46 0.0543553    36 0.0384584    17 0.0177776    38 0.0454022    25 0.0328766    53 0.0375399    66 0.228868    63 0.0302856    76 0.0207393    
金湾区     81 0.101042    
知道     17 0.0271554    77 0.0146503    
集团股份     81 0.101042    
龙潭     77 0.0163542    
emmc     2 0.384656    
副司长     66 0.0582662    83 0.0512211    
我国     72 0.0860681    97 0.02034    94 0.0376283    42 0.0830052    87 0.181889    54 0.0170162    83 0.0551508    44 0.0221168    98 0.1278    69 0.0175555    67 0.136248    28 0.0322146    37 0.0169118    47 0.0144714    
增设     54 0.0316074    14 0.0291712    
封     17 0.0303136    
整改措施     82 0.0642849    
整改     62 0.0578943    82 0.0575875    
挂车     73 0.0339889    82 0.115175    
侧后     82 0.0642849    
让卖     77 0.0163542    
录音     48 0.0231361    
座椅     18 0.030105    17 0.0249147    82 0.0528355    
攻坚克难     37 0.0350668    
突然     57 0.0144484    77 0.0146503    
vezel     79 0.186701    
家长     77 0.0490625    
风景     3 0.0283334    
头枕     82 0.0642849    
活动     17 0.0170352    47 0.0505881    60 0.030686    55 0.0444715    68 0.0532148    83 0.0160661    87 0.0235495    92 0.0158343    20 0.104946    98 0.0297836    
天津     51 0.0451256    17 0.074744    76 0.116261    
精度     72 0.022308    
技术骨干     3 0.0283334    
反光     82 0.0642849    
仓栅     82 0.0642849    
依法     57 0.0103836    45 0.0279024    40 0.0372274    47 0.019318    34 0.134703    62 0.0416067    82 0.0413862    
系统故障     82 0.0642849    
日除     86 0.0283775    
严重不足     72 0.022308    
放管服     83 0.028589    
进出     31 0.0829749    15 0.0221325    17 0.0195157    21 0.0287497    63 0.0332466    74 0.0266772    78 0.0379672    
惊吓     77 0.0163542    
推送     39 0.0129569    
双循环     27 0.0630287    44 0.0376919    83 0.0234972    
青岛     32 0.163733    7 0.28322    17 0.0463532    63 0.0394832    
留存     57 0.0161288    
化为     59 0.0203743    83 0.0256105    
人员     53 0.0872957    43 0.0579599    36 0.0223579    35 0.194169    6 0.00764115    15 0.0117209    89 0.0103394    86 0.1161    77 0.00557576    25 0.0764518    45 0.0147765    74 0.0282553    3 0.00965995    61 0.068603    40 0.0197148    69 0.0372321    17 0.0103351    66 0.133053    4 0.0251929    62 0.044068    49 0.0240216    78 0.0201066    20 0.140073    47 0.0613824    18 0.0499525    
四周     6 0.0672363    
驻     69 0.0364016    
高达     52 0.0252006    3 0.0232871    98 0.0435596    
桥下     58 0.0916794    34 0.0286614    77 0.0134414    
驾车人     34 0.0312391    77 0.0439509    
新规     12 0.043738    20 0.0334584    
建筑     46 0.0253923    18 0.030105    83 0.0234972    
新型     32 0.0342522    53 0.0375399    27 0.0224867    54 0.0206922    67 0.0118344    72 0.0130826    35 0.0303632    74 0.0243013    83 0.0502987    
会议     72 0.022308    
严格执行     36 0.0470659    25 0.0402348    60 0.0391904    66 0.0933637    83 0.0205187    
等价物     19 0.117594    
因地制宜     16 0.0295357    69 0.0299184    83 0.0469945    
通畅     31 0.10593    64 0.0783017    71 0.204847    
放松     51 0.0451256    38 0.0636294    18 0.030105    
宜居     83 0.028589    
关系     47 0.0215361    45 0.0311062    42 0.0308818    77 0.0117376    83 0.0205187    
暖     47 0.0246623    32 0.0160011    11 0.0913993    
每个     51 0.0419775    48 0.0176889    2 0.0735232    20 0.0285561    
应对     52 0.0153308    42 0.0215141    36 0.0327888    11 0.0556027    12 0.0244124    25 0.0560598    35 0.025887    61 0.0251523    67 0.0504488    83 0.028589    53 0.0960171    66 0.0325213    92 0.0140883    
大力发展     67 0.0180771    83 0.0256105    
港口     7 0.0379809    3 0.0203353    29 0.142407    61 0.0722084    83 0.0205187    
强心剂     83 0.028589    
骏     50 0.0680294    
蓝牙     15 0.0343783    
万亿美元     67 0.0201795    
坚决     45 0.0331366    36 0.050138    61 0.0769216    83 0.021858    
带有     39 0.0129569    
注意力     92 0.0281766    
月销量     6 0.42583    
管辖     17 0.0303136    
级     59 0.0558161    53 0.0785456    51 0.0336853    15 0.021092    84 0.0196114    74 0.0254231    87 0.0257102    89 0.018606    
牵引     73 0.0311843    32 0.0160011    84 0.157631    
立交     21 0.0446568    
生鲜     47 0.0268804    45 0.0388253    
星火     86 0.0851324    
零关税     78 0.0589742    
内容     73 0.0232784    77 0.0100337    78 0.0361823    69 0.0446669    82 0.0394406    57 0.00989546    5 0.0463546    83 0.0175402    
不宜     83 0.028589    
灶     57 0.0161288    
铺     74 0.0414376    
弯道     3 0.0253815    83 0.0256105    
车能     85 0.0188892    
悦达起亚     6 0.0224121    
代工     83 0.028589    
xc     88 0.121637    
再以     67 0.0201795    
有机     59 0.0203743    83 0.0256105    
停车难     77 0.0134414    5 0.0620976    83 0.0234972    
二者     83 0.028589    
先行     51 0.0394054    27 0.0825587    69 0.0261259    75 0.0358479    83 0.0205187    
公交     56 0.041603    46 0.554339    75 0.0358479    5 0.0542261    83 0.0205187    
万车     9 0.134371    
认真     47 0.0268804    83 0.0256105    
赖信华     81 0.101042    
听取     36 0.0587455    4 0.0661944    
路线图     49 0.0631169    87 0.0375396    
共享     58 0.167319    42 0.0430282    16 0.017968    59 0.0227439    46 0.0154474    20 0.0186748    21 0.0223284    25 0.0280299    66 0.0325213    67 0.0100898    69 0.0364016    5 0.113331    83 0.0142945    
三环路     46 0.0617895    
回答     30 0.0394694    29 0.0543597    87 0.0344419    
广大     59 0.0186931    57 0.0132562    47 0.0246623    
人民     47 0.0900198    45 0.0866814    42 0.0215141    38 0.0387089    36 0.0983664    11 0.0556027    9 0.0335927    27 0.0191717    66 0.0325213    17 0.0151568    69 0.0364016    5 0.037777    83 0.0142945    
发布公告     2 0.0961641    
①     72 0.022308    
生态环境     83 0.0857671    
部等     83 0.028589    
调动     47 0.0268804    69 0.0326092    
出租汽车     48 0.0166051    47 0.0215361    38 0.0555637    62 0.0463839    83 0.0410374    
乡     24 0.0752393    
注入     3 0.0253815    83 0.0256105    
踏板     15 0.0343783    
牛     77 0.0163542    
潜规则     57 0.0161288    
邯郸     76 0.0707275    
深刻     42 0.0385453    83 0.0256105    
飞沫     18 0.0366287    
单据     7 0.0264597    
努力实现     83 0.028589    
风格     77 0.0163542    
泽     57 0.0144484    52 0.0274671    
上下游     67 0.0165855    44 0.0376919    83 0.0234972    
士     98 0.0529989    
充电     56 0.062558    52 0.0992714    65 0.0542114    67 0.0217781    77 0.00882485    85 0.122313    87 0.0452251    89 0.0981858    92 0.0152044    83 0.0617076    96 0.534834    
卓     90 0.0535432    
合资     6 0.0602314    72 0.0399677    
助力     32 0.0238889    4 0.0453354    55 0.024276    16 0.0220478    65 0.123275    67 0.0123807    70 0.0626352    83 0.0350804    
城市公交     47 0.0246623    38 0.0636294    83 0.0469945    
邢台     76 0.0316794    86 0.025421    
辉煌成就     78 0.0589742    
青睐     56 0.0519269    72 0.0199838    
各地     53 0.119238    66 0.0302896    27 0.0178561    62 0.0300963    60 0.0254288    47 0.0279475    57 0.00751099    28 0.0622137    83 0.0133136    25 0.0261065    38 0.0721053    45 0.0403666    11 0.0517872    6 0.0104371    35 0.0241106    
引入     26 0.0366493    92 0.0252411    
航班     25 0.0560598    
次测试     48 0.185089    
顺应     83 0.028589    
构建     44 0.0427127    78 0.0549273    75 0.02326    72 0.0207772    7 0.012322    69 0.0169518    59 0.0211832    30 0.0223635    67 0.0281922    28 0.0311069    29 0.0308004    3 0.0131946    27 0.178561    83 0.0266272    25 0.0261065    
蜓     77 0.0327083    
直供     9 0.0671854    
乡镇     64 0.170688    71 0.22327    
儿童     47 0.0493246    17 0.0249147    62 0.0531171    
因涉嫌     34 0.0348722    
深化改革     83 0.028589    
副区长     86 0.0567549    
顾虑     89 0.151631    
支撑体系     74 0.0414376    
部件     57 0.0265123    32 0.0160011    82 0.0528355    
记录     57 0.0433452    40 0.207203    
警力     17 0.0303136    
理念     42 0.0554024    23 0.0563722    26 0.0263386    67 0.0389743    74 0.0266772    44 0.0295241    83 0.0184054    
惊喜     59 0.0227439    
生命周期     83 0.028589    
王曦     39 0.0129569    
申请     57 0.0144484    83 0.0256105    
盲目     83 0.028589    
空气污染     67 0.0180771    83 0.0256105    
进军     52 0.0274671    72 0.0199838    
结合点     83 0.028589    
接     7 0.023703    77 0.0732516    
群众     51 0.0264788    83 0.0275754    71 0.1202    45 0.167216    69 0.035111    17 0.0146194    66 0.0313682    21 0.086147    47 0.361784    20 0.0180127    35 0.0749075    36 0.0948788    9 0.0324017    38 0.112009    
蓄意     12 0.0488247    
采访     16 0.0274752    57 0.0123314    18 0.0280048    89 0.0231862    
背景     67 0.0144831    52 0.0220062    78 0.0423265    44 0.032914    83 0.0205187    
规定     52 0.0188117    20 0.0229151    25 0.0343943    66 0.0399055    68 0.0580975    82 0.236644    57 0.0197909    83 0.0175402    
规则     21 0.0367033    60 0.0448794    83 0.0234972    
厚厚的     32 0.0194685    
上海     59 0.013954    48 0.0141946    17 0.0929914    10 0.0633954    88 0.0746275    63 0.0316837    89 0.037212    96 0.0225222    
家及     34 0.0348722    
担任     81 0.101042    
部委     83 0.0571781    
延续     52 0.0306615    
锚定     83 0.028589    
广播     47 0.0268804    20 0.0334584    
锻     72 0.0399677    83 0.0256105    
硬件     2 0.172291    15 0.0307966    
顺利     30 0.0294631    4 0.0453354    3 0.0521501    33 0.0630733    7 0.0162338    72 0.0136866    74 0.0254231    84 0.0196114    
接口     56 0.0579661    
牢牢     42 0.0385453    69 0.0326092    
这为     84 0.0319649    
退缩     57 0.0161288    
船上     84 0.0319649    
繁重     37 0.0350668    
过度     57 0.0144484    84 0.0572694    
河口     84 0.0319649    
三方     9 0.0671854    
连接     46 0.0236209    3 0.0433252    24 0.057525    84 0.0733173    
分开     74 0.0414376    
返还     57 0.0161288    
横向     34 0.0312391    26 0.0366493    
典型示范     84 0.0319649    
正确     88 0.0608183    
绳     84 0.0319649    
忘记     54 0.0352834    
万人次     3 0.0203353    17 0.0217565    24 0.0540002    64 0.0683762    66 0.0466819    
索在     84 0.0319649    
米     51 0.118216    26 0.0293628    67 0.0144831    74 0.0594805    84 0.114708    
爱     17 0.0271554    96 0.0328848    
值得一提的是     59 0.0186931    32 0.0160011    83 0.0234972    
直升机     84 0.0319649    
先生     77 0.0146503    98 0.0474773    
游客     24 0.150479    
工程     51 0.0854927    36 0.0340375    30 0.0498512    4 0.0383535    3 0.0735312    26 0.0849395    5 0.0784314    70 0.0529891    33 0.213439    72 0.0463151    74 0.0645235    84 0.0331823    
日本政府     52 0.0306615    
限流     20 0.0373497    
普及     52 0.0252006    17 0.0249147    83 0.0234972    
粤港澳     23 0.0875626    
猫     84 0.0319649    
市民     56 0.039307    5 0.102467    46 0.0628495    20 0.0506539    75 0.0338695    84 0.0216755    
变远     18 0.0366287    
外交     3 0.0283334    
沟通     53 0.0434063    13 0.0634728    3 0.019213    17 0.0205558    28 0.0452956    84 0.0216755    
监控     38 0.0591906    21 0.0341428    74 0.063363    84 0.0244391    
单轮     87 0.0419055    
队伍     84 0.0319649    
高新技术     78 0.0589742    
因未     57 0.0161288    
英镑     49 0.0704574    
最后     8 0.0689088    28 0.0409822    69 0.0670003    33 0.0630733    72 0.0136866    76 0.0216967    83 0.0175402    84 0.0392228    
围绕     54 0.0206922    21 0.0261893    25 0.0328766    63 0.0302856    27 0.089947    66 0.0381446    72 0.0130826    83 0.0335325    87 0.0491514    
二连浩特     7 0.023703    70 0.091454    
施工     51 0.111692    4 0.150321    3 0.038426    26 0.194196    74 0.224792    84 0.151729    
欧盟     52 0.109868    92 0.201929    
效率高     84 0.0319649    
融入     32 0.0132016    16 0.0243683    17 0.0205558    74 0.028099    76 0.0239803    85 0.0128088    
增收     9 0.0671854    
配建     46 0.027676    96 0.131539    
张春相     56 0.0579661    
车尾灯     79 0.0933506    
享     48 0.0462722    
控制性     74 0.111361    84 0.0286347    
立柱     26 0.0409117    
拽     84 0.0639298    
新格局     83 0.0571781    
拖拽     84 0.0319649    
场新冠     86 0.0283775    
超快充     83 0.028589    
修建     84 0.0319649    
公路     43 0.185057    30 0.0418202    64 0.124448    25 0.0732295    29 0.0863962    61 0.0657115    3 0.0123371    28 0.0290853    84 0.0278367    26 0.017814    53 0.0278721    24 0.131044    21 0.0388894    49 0.0306789    20 0.016263    7 0.0115212    4 0.128699    
长三角     8 0.0923118    17 0.0996586    84 0.0262719    
混凝土     84 0.0319649    
补齐     29 0.0543597    72 0.0183348    83 0.0234972    
四大     21 0.0400043    84 0.0286347    
由北向南     77 0.0163542    
慢车     15 0.0343783    
全长     33 0.0737839    3 0.0203353    26 0.0293628    74 0.0297403    84 0.0229416    
行业     57 0.0509531    52 0.0322881    48 0.00812114    45 0.0304266    37 0.0492361    36 0.0230188    10 0.0181351    6 0.015734    93 0.0433526    67 0.00708334    92 0.0692331    27 0.0134592    89 0.010645    87 0.0441285    84 0.0112202    54 0.012385    83 0.0200704    78 0.0207009    75 0.0350647    44 0.0321949    15 0.0241346    73 0.0133182    72 0.00783045    69 0.0255551    
交通运输     53 0.144235    47 0.00965902    36 0.105546    30 0.216415    13 0.0301306    43 0.0547227    14 0.0209644    21 0.0431246    27 0.197482    84 0.0102894    54 0.0454304    25 0.162409    83 0.0736217    17 0.00975785    75 0.0160779    62 0.166427    74 0.0133386    61 0.0161928    73 0.0122134    60 0.017577    38 0.224285    67 0.00649571    57 0.0103836    28 0.172015    66 0.125622    64 0.0920008    29 0.14903    
作业     51 0.0353469    31 0.0829749    7 0.0340691    4 0.0475717    61 0.0647714    74 0.0266772    84 0.0205788    
圆通     45 0.0433407    
体系     57 0.00837151    44 0.0238031    12 0.0253421    26 0.0212349    27 0.119411    67 0.0523701    42 0.0223334    68 0.0983003    69 0.018894    10 0.0268161    75 0.0259248    84 0.0165911    
梁制     33 0.102804    
捷达     6 0.0224121    
大桥     33 0.0737839    8 0.322441    26 0.0293628    74 0.0594805    84 0.252358    
群在     67 0.0201795    
循环     27 0.442014    44 0.0310976    18 0.024838    83 0.0193863    85 0.0128088    89 0.0411287    
省级     20 0.0334584    82 0.0575875    
收获     6 0.0224121    
统计数据     57 0.0132562    77 0.0134414    98 0.0871193    
急弯     21 0.0446568    
十余家     59 0.0227439    
阿联酋     16 0.035936    
先导     78 0.05283    84 0.372251    
应收     37 0.0350668    
采用     43 0.045867    17 0.0490725    26 0.0220763    33 0.0554741    7 0.0142779    72 0.0120376    74 0.0894403    14 0.0351435    79 0.100746    32 0.0105054    84 0.0344971    
杭州湾     84 0.0319649    
三塔     84 0.0958948    
低成本     72 0.022308    
多米     51 0.0549042    
从北塔     84 0.0319649    
拉     84 0.0639298    
高层     15 0.0343783    
中塔处     84 0.0319649    
余元     77 0.0327083    
菜市场     20 0.0334584    77 0.0146503    
市际     53 0.0526107    35 0.0851057    62 0.106234    
山水     26 0.0409117    
唯一     65 0.0899974    84 0.0286347    
出发     51 0.0372307    47 0.0203476    7 0.0179424    18 0.024838    32 0.0132016    84 0.0216755    
桥梁     11 0.0754088    3 0.019213    21 0.0605639    26 0.0554847    74 0.0561979    84 0.0433511    
插电     92 0.0281766    
综述     57 0.0144484    76 0.0316794    
十三     64 0.205129    67 0.0144831    72 0.0160107    75 0.179239    78 0.12698    
中有     18 0.0366287    
波动     29 0.0592487    87 0.0375396    
跨过     84 0.0319649    
居家     20 0.0334584    86 0.050842    
南塔     84 0.0958948    
昨天     86 0.0283775    
双层     84 0.0639298    
申报     74 0.0371204    80 0.167204    
吊挂     32 0.0194685    
地降     67 0.0201795    
全线通车     26 0.0672503    74 0.0681148    84 0.0525437    
年冬     57 0.0161288    
一等奖     84 0.0319649    
培育     27 0.0315143    75 0.0410516    84 0.0525437    
司乘人员     43 0.0850005    
高素质     27 0.0343487    84 0.0286347    
牵至     84 0.0319649    
联系     14 0.0291712    84 0.0286347    
利润率     37 0.105201    
结构调整     75 0.0998948    
开工     46 0.0472418    33 0.0786    26 0.0312794    84 0.0488782    
启程     50 0.0680294    
飞跃     84 0.0319649    
祖似杰     72 0.022308    
国家电网     96 0.0367093    
极具     85 0.0188892    
上合     7 0.291057    
图片     7 0.0217471    79 0.153449    83 0.117486    
乌拉圭     56 0.0579661    
副厅长     78 0.0589742    
显著效果     92 0.0281766    
低迷     52 0.0306615    
走势     29 0.198418    
强化     47 0.0135063    45 0.0195082    38 0.0696933    68 0.0426229    66 0.0292764    27 0.0172588    62 0.0872687    31 0.0580124    60 0.0245782    21 0.0201006    83 0.0128683    25 0.0252332    12 0.0219766    36 0.0885517    7 0.0119098    30 0.0432308    
港湾     4 0.0738929    
总裁兼     72 0.022308    
暴发     66 0.0650426    
同步     14 0.024897    17 0.0231766    72 0.0170558    85 0.0144419    
产吗     85 0.0188892    
外贸     32 0.0174402    29 0.0592487    
材料     52 0.0165452    32 0.0420214    12 0.0526925    42 0.0232184    3 0.015289    67 0.010889    75 0.026952    57 0.00870323    83 0.0154269    72 0.0601879    85 0.0611565    
成交     85 0.0188892    
据广汽     85 0.0188892    
汪     57 0.0161288    
代扣     40 0.0578251    
充满     85 0.0755566    
抗冻     32 0.0584054    
紧扣     5 0.075554    
开拓     32 0.0320021    16 0.0295357    92 0.0231583    
…     4 0.0866699    17 0.0355552    69 0.0426959    76 0.124436    51 0.0643978    77 0.057546    46 0.0362369    72 0.0523306    85 0.0221553    
特性     42 0.0385453    85 0.0169212    
快跑     48 0.0231361    
拉升     10 0.0925639    85 0.0169212    
电容器     85 0.0188892    
对接     9 0.0455587    53 0.0434063    27 0.0260008    66 0.0441056    45 0.0293895    84 0.0216755    
人为     57 0.0144484    81 0.0905151    
暴露     18 0.0366287    
引     85 0.0188892    
极寒     32 0.0194685    
古     85 0.0188892    
最具     44 0.0458596    
成环     46 0.027676    76 0.0316794    
广泛     4 0.0475717    47 0.019318    21 0.0287497    77 0.0105287    83 0.0184054    59 0.0146423    85 0.0243214    
百年     67 0.0201795    
大量     58 0.0601913    6 0.0120938    4 0.0398733    42 0.0232184    3 0.015289    16 0.0193914    44 0.0247463    18 0.0197652    15 0.0185508    67 0.010889    85 0.0101928    
节前     6 0.0672363    
寿命     2 0.172291    85 0.0169212    
家电     68 0.339314    85 0.0169212    
在此之前     85 0.0188892    
实验室     3 0.0931486    18 0.030105    85 0.0155249    
国产化     72 0.0446159    
实车     85 0.0566675    
市场需求     98 0.0529989    
引来     85 0.0377783    
做出     59 0.0163236    57 0.0115758    6 0.0160855    27 0.0275196    87 0.0300761    
所谓     85 0.0188892    
车厢     53 0.114685    77 0.0146503    
行车     32 0.0174402    21 0.0400043    
推广     59 0.0102373    52 0.0138011    42 0.0193675    85 0.0170045    83 0.0128683    5 0.0680155    78 0.0796349    26 0.0184148    65 0.0904402    36 0.0295172    73 0.0170781    67 0.00908304    75 0.0449638    17 0.0136445    16 0.0161752    14 0.0146574    
大规模     52 0.0207917    49 0.0477774    37 0.0237789    16 0.0243683    66 0.0441056    87 0.0284162    
交汇     32 0.0194685    
克莱斯勒公司     92 0.0281766    
大涨     85 0.0188892    
借机     85 0.0188892    
演讲     85 0.0169212    87 0.0375396    
持投     85 0.0188892    
道路     59 0.0287619    34 0.0146998    83 0.0120512    82 0.0541964    78 0.0248595    26 0.0172456    77 0.0137876    75 0.0210544    4 0.0311482    62 0.0544851    31 0.054329    60 0.0690529    21 0.0188243    67 0.00850632    57 0.0203964    28 0.0281573    73 0.143944    15 0.0289831    
拉低     6 0.0224121    
不要     85 0.0566675    
直接     35 0.0317648    24 0.0461615    77 0.0301012    46 0.0189548    72 0.0273731    85 0.011589    86 0.0174104    93 0.0189436    
过半     52 0.0274671    77 0.0146503    
大气污染     83 0.0571781    
通常     46 0.0253923    18 0.030105    84 0.0262719    
丁     57 0.0132562    46 0.0507846    63 0.0424441    
却     58 0.0852837    12 0.0373294    72 0.0170558    85 0.0144419    
建造     3 0.0283334    
到底     85 0.0377783    
优点     65 0.0899974    85 0.0169212    
村里     24 0.150479    
